energy,condition,volume,weight,machine_id,speed
812.9,C000Z,89.0,13.0,M1,12.3
1474.0,C000Y,154.0,21.0,M1,6.8
775.3,C000T,84.0,15.0,M1,13.1
847.0,C000T,91.0,16.0,M1,11.8
1379.7,C000H,143.0,19.0,M2,7.2
1001.0,C000H,105.0,18.0,M1,10.0
1292.1,C000Z,137.0,21.0,M3,7.7
1274.2,C000AK,135.0,20.0,M1,7.9
841.6,C000AZ,91.0,15.0,M2,11.9
1336.3,C000Z,141.0,20.0,M1,7.5
959.6,C000AY,102.0,17.0,M1,10.5
874.8,C000M,96.0,16.0,M2,11.4
806.2,C000N,86.0,16.0,M1,12.3
1836.8,C000X,191.0,25.0,M1,5.4
1158.0,C000J,123.0,20.0,M1,8.7
1438.6,C000AP,152.0,24.0,M1,6.9
1187.4,C000AK,125.0,19.0,M2,8.5
960.2,C000V,101.0,17.0,M4,10.4
1113.0,C000Z,117.0,18.0,M3,9.0
834.1,C000F,89.0,15.0,M2,11.9
1119.6,C000X,117.0,19.0,M1,8.9
849.5,C000Z,91.0,16.0,M1,11.7
857.5,C000S,92.0,16.0,M1,11.6
1248.6,C000AK,132.0,19.0,M2,8.0
786.1,C000Z,87.0,15.0,M1,12.8
1260.7,C000AK,133.0,18.0,M1,7.9
1013.6,C000Z,109.0,20.0,M1,9.8
813.1,C000T,89.0,15.0,M1,12.3
1229.0,C000AT,129.0,20.0,M1,8.1
1187.7,C000X,125.0,19.0,M1,8.4
1355.4,C000AP,144.0,19.0,M1,7.3
871.0,C000N,93.0,17.0,M2,11.5
593.8,C000AZ,67.0,12.0,M2,16.8
773.9,C000Y,85.0,15.0,M2,12.9
963.5,C000Y,105.0,16.0,M1,10.5
889.6,C000N,95.0,19.0,M2,11.3
1890.4,C000X,196.0,28.0,M1,5.3
580.0,C000AZ,65.0,12.0,M2,17.1
888.9,C000T,95.0,17.0,M1,11.3
1167.0,C000AK,124.0,19.0,M5,8.5
1004.8,C000AJ,108.0,16.0,M1,9.9
1734.2,C000Z,179.0,24.0,M1,5.8
1121.7,C000AK,119.0,17.0,M2,8.9
730.9,C000T,80.0,15.0,M1,13.6
982.3,C000AJ,106.0,17.0,M5,10.1
996.8,C000Z,107.0,17.0,M5,10.1
1045.5,C000AJ,110.0,17.0,M2,9.6
1660.7,C000Z,173.0,24.0,M2,6.0
799.6,C000T,87.0,15.0,M1,12.4
839.1,C000Y,90.0,17.0,M2,12.0
1151.1,C000J,123.0,19.0,M1,8.6
765.1,C000E,85.0,14.0,M5,13.0
1515.6,C000J,159.0,22.0,M3,6.6
692.7,C000AL,74.0,14.0,M1,14.4
1140.2,C000W,120.0,17.0,M1,8.8
824.8,C000T,91.0,14.0,M1,12.1
878.2,C000Z,94.0,16.0,M1,11.4
1104.8,C000W,118.0,20.0,M1,9.1
1218.4,C000AY,129.0,21.0,M1,8.2
1328.3,C000F,140.0,22.0,M1,7.6
1369.1,C000H,144.0,21.0,M2,7.3
734.8,C000Z,80.0,15.0,M1,13.5
1879.4,C000AK,194.0,27.0,M1,5.3
816.3,C000Y,89.0,13.0,M1,12.1
1079.5,C000AY,116.0,17.0,M1,9.2
775.8,C000F,85.0,15.0,M5,12.9
845.7,C000Y,92.0,16.0,M1,11.8
1288.2,C000Y,137.0,18.0,M1,7.7
1235.9,C000AK,129.0,21.0,M3,8.1
1462.6,C000AP,154.0,22.0,M1,6.8
774.4,C000Z,86.0,15.0,M5,12.9
1359.8,C000W,143.0,21.0,M1,7.4
1209.3,C000H,129.0,20.0,M4,8.2
889.1,C000O,95.0,14.0,M2,11.4
1132.3,C000AY,120.0,19.0,M1,8.8
759.7,C000F,84.0,14.0,M5,13.3
1292.1,C000X,136.0,21.0,M5,7.7
557.4,C000AZ,63.0,13.0,M2,17.9
1355.1,C000AU,143.0,19.0,M1,7.4
1246.3,C000X,130.0,17.0,M1,8.1
1241.4,C000J,131.0,20.0,M1,8.0
1068.3,C000F,116.0,18.0,M1,9.3
985.5,C000AY,107.0,14.0,M5,10.1
909.5,C000O,98.0,15.0,M2,11.1
991.2,C000AY,107.0,18.0,M1,10.1
788.5,C000M,85.0,15.0,M5,12.9
975.9,C000AY,104.0,18.0,M1,10.3
872.4,C000F,94.0,15.0,M2,11.5
583.4,C000AZ,66.0,14.0,M2,16.9
1092.2,C000J,116.0,18.0,M4,9.2
812.5,C000T,88.0,14.0,M1,12.3
944.6,C000AJ,102.0,17.0,M2,10.6
724.7,C000S,78.0,15.0,M1,14.0
866.0,C000Z,94.0,15.0,M1,11.5
1826.3,C000AK,189.0,26.0,M2,5.5
898.5,C000Y,96.0,15.0,M5,11.1
1759.6,C000D,183.0,24.0,M2,5.7
1124.9,C000W,119.0,20.0,M5,8.9
878.0,C000Y,94.0,14.0,M2,11.5
1048.4,C000T,114.0,17.0,M5,9.5
876.5,C000B,96.0,16.0,M1,11.4
1123.2,C000Z,119.0,20.0,M3,8.9
1266.8,C000AK,132.0,19.0,M5,7.9
838.9,C000F,91.0,17.0,M1,11.9
558.9,C000AZ,63.0,13.0,M2,18.2
866.6,C000T,96.0,15.0,M1,11.6
1109.9,C000X,118.0,17.0,M3,9.0
944.8,C000AY,100.0,15.0,M5,10.5
1339.8,C000X,141.0,21.0,M1,7.5
798.2,C000Y,87.0,14.0,M1,12.6
868.6,C000Y,95.0,17.0,M2,11.5
1121.3,C000Z,119.0,18.0,M1,8.9
1258.7,C000Z,132.0,20.0,M1,8.0
1179.8,C000X,127.0,20.0,M5,8.5
994.8,C000F,107.0,15.0,M2,10.0
1210.0,C000J,127.0,18.0,M3,8.2
850.5,C000E,93.0,17.0,M2,11.8
1771.3,C000X,183.0,24.0,M2,5.7
1188.5,C000X,125.0,18.0,M3,8.4
887.6,C000O,96.0,17.0,M1,11.2
819.6,C000Z,90.0,16.0,M1,12.2
982.7,C000AY,105.0,18.0,M1,10.2
1143.8,C000J,121.0,19.0,M1,8.8
745.3,C000Y,81.0,15.0,M5,13.5
966.9,C000T,105.0,17.0,M1,10.2
1063.8,C000AJ,112.0,17.0,M2,9.4
796.6,C000AM,86.0,14.0,M1,12.5
1024.8,C000AJ,109.0,17.0,M1,9.9
1179.2,C000V,125.0,19.0,M5,8.5
1384.6,C000J,144.0,22.0,M1,7.3
770.5,C000Z,83.0,16.0,M1,13.0
1328.7,C000AK,139.0,21.0,M2,7.5
762.1,C000T,84.0,16.0,M1,13.1
1181.4,C000X,126.0,19.0,M1,8.4
946.3,C000F,101.0,16.0,M5,10.5
1209.3,C000J,128.0,20.0,M1,8.3
795.5,C000F,87.0,15.0,M1,12.5
1131.0,C000X,121.0,18.0,M1,8.8
948.1,C000N,102.0,17.0,M2,10.5
1190.7,C000J,127.0,17.0,M3,8.4
1212.2,C000AK,130.0,18.0,M3,8.2
788.4,C000AI,86.0,15.0,M1,12.8
951.6,C000AJ,102.0,17.0,M5,10.4
989.8,C000Z,104.0,18.0,M1,10.1
1204.5,C000O,127.0,18.0,M2,8.3
1044.1,C000D,112.0,16.0,M1,9.6
913.6,C000Z,99.0,16.0,M1,10.8
1181.4,C000AK,126.0,20.0,M4,8.5
783.8,C000Z,86.0,15.0,M5,12.7
619.5,C000AZ,69.0,14.0,M2,16.3
846.2,C000F,93.0,16.0,M2,11.8
896.8,C000T,97.0,14.0,M2,11.1
1169.0,C000AJ,124.0,19.0,M1,8.6
1545.3,C000AJ,162.0,22.0,M5,6.5
963.1,C000T,102.0,16.0,M2,10.4
800.0,C000Z,86.0,16.0,M5,12.5
1231.0,C000AP,129.0,19.0,M1,8.1
1212.6,C000J,128.0,18.0,M3,8.3
840.5,C000O,90.0,15.0,M5,11.9
1375.2,C000AU,145.0,21.0,M1,7.3
1065.6,C000AY,113.0,15.0,M1,9.3
619.5,C000AZ,69.0,13.0,M1,16.1
1090.1,C000Y,118.0,18.0,M2,9.2
1359.8,C000W,141.0,20.0,M5,7.4
1298.2,C000W,136.0,21.0,M5,7.6
1255.3,C000AK,134.0,21.0,M5,8.0
1159.1,C000W,122.0,18.0,M5,8.6
798.7,C000O,86.0,14.0,M4,12.5
774.0,C000M,83.0,12.0,M4,12.8
1222.8,C000AK,129.0,18.0,M2,8.2
639.5,C000AZ,72.0,13.0,M2,15.5
1346.1,C000AK,140.0,20.0,M1,7.4
872.7,C000E,93.0,15.0,M5,11.5
1623.6,C000AP,168.0,24.0,M1,6.2
1236.3,C000AK,131.0,20.0,M5,8.1
844.7,C000Y,91.0,15.0,M2,11.9
865.3,C000T,93.0,14.0,M1,11.5
575.8,C000AZ,64.0,12.0,M2,17.4
1375.0,C000AP,143.0,21.0,M1,7.2
1133.6,C000AY,120.0,19.0,M1,8.8
1080.8,C000D,117.0,18.0,M1,9.3
884.5,C000S,98.0,18.0,M1,11.2
1647.9,C000N,170.0,25.0,M2,6.1
800.7,C000Y,89.0,16.0,M2,12.4
710.1,C000AZ,77.0,14.0,M2,14.1
1198.8,C000W,128.0,18.0,M1,8.3
1332.6,C000X,140.0,20.0,M1,7.5
928.9,C000F,101.0,16.0,M2,10.6
1179.6,C000X,125.0,18.0,M1,8.5
1534.1,C000W,160.0,21.0,M1,6.5
893.4,C000Y,97.0,16.0,M2,11.2
1107.8,C000D,118.0,19.0,M1,9.0
1065.0,C000AK,113.0,16.0,M2,9.4
1173.8,C000AK,124.0,19.0,M1,8.5
827.7,C000Z,90.0,16.0,M1,12.1
836.7,C000T,91.0,15.0,M1,11.9
1209.3,C000X,127.0,20.0,M1,8.4
781.8,C000U,85.0,15.0,M5,12.9
776.5,C000L,83.0,15.0,M2,12.8
1484.5,C000J,156.0,22.0,M1,6.7
1388.4,C000AK,145.0,21.0,M1,7.2
1407.1,C000Y,149.0,20.0,M2,7.1
997.0,C000AY,107.0,18.0,M1,10.0
807.5,C000Z,87.0,15.0,M1,12.4
1185.0,C000AF,126.0,20.0,M4,8.5
1161.7,C000S,123.0,19.0,M1,8.6
792.1,C000Y,86.0,16.0,M2,12.6
1144.5,C000H,124.0,20.0,M1,8.8
775.5,C000O,85.0,15.0,M2,12.9
816.3,C000F,87.0,14.0,M1,12.3
1690.0,C000X,175.0,24.0,M1,5.9
816.9,C000N,90.0,13.0,M2,12.3
847.9,C000F,90.0,16.0,M5,11.8
836.9,C000Y,90.0,15.0,M1,11.9
865.8,C000T,94.0,18.0,M3,11.5
1058.4,C000Z,113.0,16.0,M3,9.5
1257.1,C000AP,133.0,20.0,M1,7.9
1210.7,C000X,127.0,19.0,M3,8.2
873.9,C000N,93.0,15.0,M2,11.4
906.9,C000T,97.0,17.0,M1,11.0
785.7,C000Z,86.0,15.0,M1,12.8
1087.4,C000AJ,115.0,17.0,M1,9.2
788.9,C000AM,86.0,16.0,M1,12.6
1304.6,C000W,138.0,20.0,M1,7.7
820.8,C000AL,88.0,14.0,M2,12.1
750.1,C000Z,82.0,15.0,M1,13.2
1103.6,C000F,116.0,17.0,M5,9.1
1143.0,C000D,121.0,18.0,M3,8.7
848.4,C000AI,91.0,14.0,M1,11.9
796.4,C000Z,85.0,14.0,M3,12.7
1014.3,C000AY,108.0,17.0,M1,9.8
899.7,C000O,96.0,16.0,M4,11.1
1272.4,C000D,135.0,20.0,M3,7.9
1705.6,C000S,178.0,24.0,M3,5.9
749.4,C000Y,83.0,13.0,M3,13.4
869.0,C000Y,92.0,16.0,M2,11.6
842.5,C000T,92.0,15.0,M3,11.9
1056.2,C000AJ,114.0,18.0,M3,9.5
1230.5,C000Z,131.0,21.0,M3,8.1
1188.1,C000X,126.0,20.0,M3,8.5
905.4,C000N,97.0,16.0,M2,11.1
1217.9,C000J,129.0,19.0,M3,8.2
1194.9,C000AK,127.0,19.0,M3,8.3
982.9,C000D,105.0,16.0,M3,10.2
1298.5,C000AT,137.0,19.0,M3,7.7
947.9,C000N,102.0,17.0,M2,10.6
847.5,C000F,92.0,15.0,M1,11.7
980.5,C000Z,104.0,16.0,M3,10.2
543.3,C000AZ,61.0,15.0,M2,18.4
996.8,C000F,107.0,18.0,M2,9.9
1121.3,C000AW,120.0,17.0,M2,8.9
976.9,C000Z,105.0,16.0,M3,10.3
805.0,C000F,87.0,14.0,M2,12.5
1178.1,C000X,124.0,17.0,M3,8.5
1168.3,C000Y,125.0,21.0,M2,8.6
824.3,C000Z,88.0,15.0,M1,12.1
742.4,C000AZ,81.0,12.0,M1,13.5
1132.9,C000Z,122.0,18.0,M1,8.9
1159.5,C000AK,122.0,18.0,M3,8.7
847.7,C000Z,92.0,16.0,M3,11.8
785.5,C000F,85.0,13.0,M1,12.6
1212.2,C000A,127.0,17.0,M3,8.3
1653.3,C000J,173.0,23.0,M3,6.1
1662.6,C000Y,174.0,25.0,M1,6.0
2503.7,C000X,257.0,33.0,M1,4.0
2356.5,C000X,242.0,29.0,M3,4.2
1033.9,C000AY,113.0,18.0,M3,9.6
1069.6,C000O,114.0,17.0,M2,9.2
734.3,C000Y,80.0,13.0,M3,13.5
1410.6,C000AF,149.0,21.0,M4,7.1
790.0,C000Y,87.0,15.0,M2,12.5
788.9,C000S,87.0,12.0,M2,12.7
823.7,C000Y,89.0,16.0,M1,12.2
700.1,C000Y,78.0,14.0,M2,14.4
1244.6,C000J,130.0,18.0,M1,8.0
1043.5,C000AY,112.0,18.0,M3,9.5
1010.8,C000O,107.0,18.0,M2,9.9
856.7,C000N,92.0,16.0,M2,11.7
790.0,C000F,86.0,15.0,M1,12.6
968.6,C000H,105.0,17.0,M1,10.3
1283.9,C000X,136.0,21.0,M3,7.8
1119.8,C000AY,119.0,18.0,M3,8.9
1459.5,C000AP,154.0,22.0,M1,6.9
1318.6,C000AK,138.0,20.0,M2,7.6
1320.4,C000W,140.0,17.0,M1,7.6
956.5,C000T,102.0,15.0,M3,10.4
600.2,C000AZ,67.0,14.0,M2,16.7
837.4,C000S,91.0,18.0,M3,11.9
1166.6,C000F,125.0,18.0,M3,8.6
1160.6,C000AY,123.0,20.0,M1,8.7
946.1,C000O,101.0,16.0,M2,10.6
975.4,C000AY,106.0,15.0,M1,10.2
1000.0,C000T,106.0,17.0,M3,10.0
1169.2,C000AK,124.0,21.0,M3,8.5
1326.2,C000N,139.0,20.0,M2,7.5
1116.4,C000X,118.0,16.0,M1,8.9
894.9,C000Z,97.0,14.0,M3,11.1
1302.1,C000AP,137.0,20.0,M1,7.7
901.6,C000Y,98.0,17.0,M2,11.1
1572.0,C000AK,162.0,24.0,M1,6.4
1075.0,C000D,116.0,17.0,M4,9.3
1005.0,C000AY,107.0,17.0,M3,10.0
1228.6,C000X,130.0,21.0,M3,8.2
786.6,C000N,86.0,15.0,M2,12.6
1568.8,C000X,162.0,22.0,M3,6.4
897.6,C000Y,97.0,16.0,M1,11.2
1257.1,C000AK,132.0,21.0,M1,7.9
798.2,C000Y,87.0,15.0,M3,12.5
1405.2,C000X,148.0,21.0,M3,7.1
783.8,C000N,83.0,13.0,M2,12.6
1076.8,C000F,114.0,17.0,M1,9.3
876.5,C000Y,94.0,16.0,M2,11.6
1002.6,C000AJ,109.0,18.0,M3,9.9
910.9,C000T,99.0,16.0,M3,11.0
1130.4,C000AW,121.0,19.0,M2,8.8
1000.4,C000D,106.0,18.0,M3,10.0
1269.9,C000AY,133.0,19.0,M3,7.9
1165.8,C000AK,125.0,18.0,M1,8.6
918.0,C000Y,100.0,16.0,M2,10.8
1515.1,C000AP,159.0,22.0,M1,6.6
812.5,C000S,89.0,16.0,M3,12.4
828.6,C000F,90.0,15.0,M3,12.1
825.0,C000O,89.0,15.0,M2,12.1
1242.8,C000J,129.0,18.0,M1,8.0
818.3,C000Y,90.0,15.0,M3,12.3
1171.8,C000V,123.0,18.0,M3,8.4
1196.2,C000AK,126.0,19.0,M2,8.3
568.7,C000AZ,65.0,14.0,M2,17.4
1141.7,C000J,120.0,18.0,M3,8.8
959.4,C000D,103.0,17.0,M1,10.5
913.7,C000O,99.0,15.0,M1,11.0
792.3,C000Y,86.0,15.0,M3,12.7
1123.0,C000AF,118.0,16.0,M4,9.0
1020.7,C000H,109.0,17.0,M2,9.8
1179.8,C000J,125.0,19.0,M3,8.5
778.3,C000Y,86.0,16.0,M3,13.0
572.3,C000AZ,64.0,13.0,M2,17.7
800.5,C000S,86.0,13.0,M3,12.5
1001.0,C000H,107.0,17.0,M2,10.1
978.1,C000AY,105.0,16.0,M3,10.2
879.3,C000F,94.0,17.0,M3,11.5
942.3,C000AY,100.0,17.0,M1,10.5
899.3,C000O,97.0,15.0,M1,11.1
778.5,C000AQ,83.0,15.0,M1,12.8
1038.8,C000AY,112.0,16.0,M1,9.7
825.4,C000O,89.0,15.0,M2,12.1
988.0,C000AY,105.0,17.0,M3,10.1
776.9,C000Z,86.0,14.0,M1,12.9
1192.7,C000AK,127.0,19.0,M1,8.4
1231.2,C000AK,131.0,19.0,M3,8.1
916.0,C000Y,99.0,17.0,M2,11.0
761.8,C000F,83.0,13.0,M3,13.2
725.6,C000N,81.0,12.0,M2,13.8
991.0,C000AY,104.0,15.0,M3,10.1
1556.3,C000X,164.0,23.0,M3,6.4
817.2,C000F,88.0,15.0,M2,12.2
1124.0,C000D,117.0,19.0,M1,8.9
1272.4,C000AK,133.0,21.0,M1,7.9
819.4,C000AI,90.0,15.0,M3,12.3
580.9,C000AZ,65.0,14.0,M2,17.4
1301.2,C000W,138.0,20.0,M1,7.7
1356.3,C000AY,143.0,19.0,M3,7.3
931.8,C000H,101.0,14.0,M1,10.7
1374.5,C000T,144.0,19.0,M1,7.3
812.3,C000Z,87.0,15.0,M3,12.4
939.2,C000AY,103.0,16.0,M4,10.6
1662.3,C000U,175.0,24.0,M1,6.0
1038.4,C000Z,110.0,17.0,M3,9.6
1035.1,C000AJ,109.0,16.0,M1,9.7
733.2,C000T,81.0,14.0,M3,13.6
950.8,C000D,103.0,16.0,M3,10.6
925.6,C000AJ,99.0,17.0,M2,10.8
958.6,C000T,103.0,17.0,M1,10.5
928.9,C000T,100.0,17.0,M1,10.8
1002.2,C000D,107.0,18.0,M1,10.0
774.9,C000O,86.0,15.0,M2,12.8
1358.4,C000X,143.0,21.0,M1,7.3
993.2,C000AY,107.0,16.0,M1,10.1
1999.1,C000Z,207.0,26.0,M3,5.0
913.4,C000Z,97.0,15.0,M1,10.9
963.1,C000AY,105.0,16.0,M1,10.4
1365.9,C000O,144.0,20.0,M1,7.4
1459.3,C000AY,153.0,22.0,M2,6.9
1206.0,C000A,126.0,21.0,M3,8.3
1227.7,C000N,132.0,19.0,M2,8.2
1189.8,C000J,126.0,18.0,M3,8.4
859.9,C000N,93.0,15.0,M1,11.5
1427.5,C000AP,151.0,23.0,M1,7.0
1504.5,C000X,159.0,23.0,M3,6.6
744.9,C000AL,82.0,12.0,M1,13.3
1319.7,C000X,139.0,21.0,M1,7.6
1268.3,C000Y,133.0,20.0,M1,7.9
1172.5,C000AK,126.0,19.0,M3,8.5
946.0,C000AJ,102.0,18.0,M1,10.6
890.9,C000Z,97.0,16.0,M1,11.2
1116.6,C000J,119.0,18.0,M3,8.9
911.5,C000F,98.0,16.0,M3,10.9
1014.9,C000O,108.0,17.0,M2,9.8
989.8,C000AY,109.0,14.0,M1,10.1
933.5,C000M,101.0,17.0,M1,10.8
763.0,C000N,84.0,15.0,M1,13.1
1493.8,C000Z,156.0,19.0,M3,6.7
1039.6,C000AY,113.0,17.0,M1,9.6
1197.3,C000AK,127.0,20.0,M3,8.4
957.3,C000M,102.0,15.0,M4,10.5
1324.1,C000O,139.0,19.0,M2,7.5
771.6,C000U,84.0,13.0,M1,12.9
1182.0,C000J,125.0,19.0,M1,8.4
975.0,C000N,105.0,16.0,M2,10.2
926.8,C000F,99.0,17.0,M1,10.7
1182.7,C000AK,125.0,19.0,M2,8.4
1354.2,C000X,143.0,19.0,M2,7.4
2089.8,C000V,217.0,28.0,M1,4.8
1909.6,C000AK,197.0,27.0,M1,5.3
1094.3,C000AJ,116.0,19.0,M3,9.1
1077.9,C000O,114.0,18.0,M1,9.2
1196.4,C000J,126.0,19.0,M1,8.3
1293.9,C000X,137.0,19.0,M1,7.7
1243.2,C000N,132.0,21.0,M2,8.0
1269.5,C000J,133.0,20.0,M1,7.9
1072.9,C000AJ,116.0,19.0,M2,9.3
787.5,C000Z,87.0,14.0,M1,12.6
1273.7,C000F,136.0,20.0,M2,7.8
966.7,C000D,105.0,18.0,M1,10.3
907.6,C000O,97.0,16.0,M1,11.0
1433.0,C000AY,149.0,19.0,M1,7.0
983.3,C000AY,105.0,16.0,M1,10.1
858.6,C000Z,94.0,12.0,M1,11.6
893.2,C000AY,97.0,15.0,M1,11.2
2167.4,C000AY,223.0,29.0,M1,4.6
555.0,C000AZ,62.0,12.0,M1,17.7
839.4,C000T,91.0,16.0,M1,11.8
1028.0,C000AM,109.0,19.0,M2,9.7
786.6,C000Z,87.0,14.0,M1,12.8
825.9,C000U,89.0,15.0,M1,12.1
1486.2,C000H,157.0,22.0,M2,6.7
798.9,C000L,88.0,16.0,M1,12.5
1109.7,C000AY,117.0,19.0,M2,9.0
839.4,C000F,92.0,15.0,M1,11.9
799.8,C000Z,87.0,13.0,M3,12.5
795.8,C000Y,88.0,15.0,M1,12.6
943.6,C000T,102.0,18.0,M1,10.5
1190.5,C000AP,128.0,20.0,M1,8.3
1111.3,C000T,117.0,18.0,M1,9.0
1354.7,C000X,143.0,21.0,M1,7.4
1171.6,C000O,124.0,19.0,M1,8.6
781.3,C000BA,84.0,16.0,M1,12.8
798.7,C000Y,86.0,15.0,M1,12.4
1173.8,C000J,126.0,19.0,M1,8.5
981.7,C000F,107.0,16.0,M2,10.2
533.2,C000AZ,61.0,14.0,M1,18.8
1011.4,C000F,106.0,18.0,M1,9.9
796.0,C000AD,86.0,14.0,M2,12.7
817.9,C000T,90.0,13.0,M1,12.2
1166.2,C000X,124.0,19.0,M1,8.6
973.8,C000Y,104.0,16.0,M1,10.3
598.8,C000BC,68.0,12.0,M2,16.6
1095.6,C000N,117.0,16.0,M1,9.2
937.0,C000E,100.0,16.0,M1,10.5
785.2,C000Z,86.0,16.0,M2,12.8
978.9,C000AJ,106.0,17.0,M1,10.2
1146.8,C000J,123.0,17.0,M1,8.7
816.9,C000N,91.0,17.0,M2,12.4
1484.7,C000X,156.0,21.0,M1,6.7
759.9,C000N,83.0,15.0,M2,13.2
1207.8,C000J,128.0,20.0,M1,8.2
562.4,C000AZ,64.0,11.0,M2,17.3
771.9,C000Z,85.0,16.0,M1,13.0
985.3,C000T,106.0,16.0,M1,10.1
824.5,C000Y,90.0,16.0,M2,12.1
1156.3,C000W,123.0,18.0,M1,8.6
883.0,C000Y,96.0,16.0,M1,11.3
847.3,C000N,92.0,16.0,M2,11.9
840.5,C000F,91.0,15.0,M1,11.9
930.8,C000AY,101.0,17.0,M1,10.7
564.0,C000AZ,64.0,11.0,M2,17.6
868.4,C000Y,94.0,16.0,M4,11.5
783.6,C000T,86.0,13.0,M1,12.8
980.3,C000AY,106.0,16.0,M1,10.2
860.3,C000N,93.0,15.0,M1,11.6
1237.0,C000X,131.0,20.0,M1,8.1
1449.1,C000A,152.0,22.0,M3,6.9
1114.1,C000AY,117.0,18.0,M1,9.0
893.8,C000Z,98.0,14.0,M1,11.1
1011.0,C000AJ,109.0,17.0,M2,9.9
893.4,C000F,97.0,17.0,M1,11.2
1221.9,C000I,131.0,20.0,M1,8.2
832.1,C000AM,89.0,14.0,M1,12.0
790.5,C000AL,86.0,15.0,M2,12.7
559.4,C000AZ,62.0,14.0,M2,18.0
769.3,C000S,83.0,16.0,M1,12.9
1429.5,C000AK,150.0,22.0,M2,7.0
1304.4,C000AK,139.0,20.0,M1,7.7
1227.9,C000AT,130.0,21.0,M1,8.1
761.8,C000O,83.0,14.0,M2,13.2
937.6,C000AW,99.0,18.0,M1,10.7
799.2,C000N,87.0,16.0,M2,12.6
1224.6,C000X,128.0,20.0,M1,8.2
947.9,C000Z,102.0,18.0,M1,10.6
1027.0,C000H,108.0,18.0,M2,9.7
831.6,C000F,91.0,16.0,M2,12.0
874.6,C000N,93.0,15.0,M2,11.3
1152.4,C000J,122.0,18.0,M1,8.7
780.7,C000T,84.0,16.0,M1,12.9
1175.5,C000AK,124.0,20.0,M2,8.5
838.5,C000S,93.0,16.0,M1,11.9
878.7,C000Y,96.0,16.0,M2,11.5
1936.6,C000J,200.0,25.0,M1,5.2
841.6,C000F,92.0,17.0,M1,11.9
863.0,C000F,95.0,14.0,M1,11.6
1170.5,C000AY,122.0,18.0,M1,8.5
918.9,C000O,98.0,15.0,M2,10.9
992.6,C000AY,106.0,17.0,M1,10.1
987.4,C000T,106.0,17.0,M1,10.1
965.9,C000Y,105.0,15.0,M2,10.3
814.5,C000L,87.0,15.0,M2,12.3
1108.6,C000J,118.0,18.0,M1,9.0
819.9,C000T,88.0,14.0,M1,12.3
783.9,C000N,84.0,12.0,M2,12.8
1136.6,C000AK,121.0,19.0,M1,8.8
858.6,C000Y,91.0,16.0,M1,11.7
1233.0,C000A,131.0,20.0,M3,8.2
992.8,C000Z,109.0,18.0,M1,10.1
955.7,C000H,102.0,19.0,M2,10.4
993.6,C000F,107.0,15.0,M1,10.1
949.1,C000D,103.0,17.0,M1,10.5
782.9,C000F,86.0,16.0,M2,12.7
992.8,C000AY,106.0,16.0,M1,10.0
1088.5,C000F,115.0,17.0,M1,9.2
1132.3,C000AK,122.0,20.0,M1,8.9
1270.6,C000Y,135.0,18.0,M2,7.9
1184.2,C000J,125.0,17.0,M1,8.5
972.0,C000F,106.0,18.0,M1,10.2
893.2,C000N,98.0,16.0,M2,11.2
843.5,C000F,90.0,16.0,M1,11.9
1113.7,C000X,117.0,19.0,M2,9.0
1271.3,C000AK,134.0,19.0,M2,7.9
1117.2,C000AP,119.0,15.0,M1,8.9
1001.0,C000Z,107.0,17.0,M1,10.0
814.0,C000Y,86.0,15.0,M1,12.2
821.2,C000T,89.0,15.0,M1,12.2
1095.4,C000AY,116.0,17.0,M1,9.1
755.3,C000O,82.0,15.0,M2,13.3
1166.6,C000X,123.0,18.0,M2,8.5
690.4,C000AZ,75.0,14.0,M2,14.7
1166.8,C000AK,122.0,20.0,M1,8.6
843.8,C000Z,91.0,16.0,M1,11.8
972.0,C000N,105.0,18.0,M1,10.3
1185.9,C000J,127.0,18.0,M4,8.4
888.7,C000Y,95.0,18.0,M2,11.3
1424.4,C000AK,148.0,22.0,M1,7.0
1288.2,C000T,136.0,19.0,M1,7.7
1968.7,C000AP,203.0,26.0,M1,5.1
1059.5,C000AY,113.0,20.0,M1,9.4
949.7,C000AY,101.0,15.0,M1,10.5
807.7,C000O,88.0,15.0,M1,12.3
858.0,C000T,93.0,18.0,M1,11.6
1124.4,C000W,121.0,18.0,M1,8.8
1348.6,C000X,141.0,21.0,M1,7.4
939.3,C000AY,100.0,18.0,M1,10.6
845.1,C000O,91.0,15.0,M1,11.8
657.1,C000AZ,73.0,11.0,M2,15.2
914.9,C000AL,97.0,16.0,M2,10.8
1117.9,C000AJ,120.0,18.0,M1,8.9
1169.4,C000X,125.0,21.0,M2,8.6
1458.8,C000AI,152.0,21.0,M1,6.9
993.8,C000AJ,105.0,17.0,M2,10.1
1075.6,C000Z,114.0,18.0,M1,9.3
1165.5,C000J,125.0,17.0,M1,8.6
971.6,C000N,105.0,16.0,M2,10.2
794.1,C000F,86.0,13.0,M1,12.7
739.4,C000N,81.0,14.0,M2,13.5
1233.2,C000X,128.0,20.0,M1,8.1
776.3,C000S,87.0,17.0,M1,13.0
1188.5,C000R,124.0,18.0,M4,8.4
1290.0,C000AP,135.0,21.0,M1,7.8
787.3,C000Z,87.0,16.0,M1,12.7
1247.0,C000AY,132.0,18.0,M3,8.0
834.3,C000U,91.0,16.0,M1,12.0
802.8,C000O,91.0,13.0,M1,12.4
925.6,C000O,100.0,15.0,M2,10.8
